AllSF,OverallQual,NeighborPrice,GrLivArea,ExterQual_,NeighborBin,KitchenQual_,SimplOverallQual,TotalBsmtSF,GarageCars,TotalBath,GarageScore,GarageArea,1stFlrSF,BsmtQual_,OverallGrade,FullBath,TotRmsAbvGrd,Now_YearBuilt,YearBuilt,Id,SalePrice
2044.0,5,197200.0,894,2,2,2,2,894.0,2.0,2.0,1656.0,552.0,894,3,35,1,5,45,1972,860,180000
2742.0,7,225000.0,1768,3,3,3,3,866.0,2.0,2.5,1809.0,603.0,866,4,35,2,7,12,2005,861,206000
2234.0,7,181000.0,1166,3,2,3,3,856.0,2.0,3.0,1200.0,400.0,1166,4,35,2,5,12,2005,862,271000
2568.0,7,182900.0,1725,2,2,2,3,539.0,2.0,2.5,1650.0,550.0,1040,3,42,2,6,38,1979,863,80500
2218.0,5,182900.0,1074,2,2,2,2,1056.0,2.0,2.5,1485.0,495.0,1074,4,30,1,6,42,1975,864,148000
2728.0,6,124300.0,1664,2,1,2,2,1004.0,2.0,2.0,1260.0,420.0,1004,3,42,2,7,70,1947,865,177000
2719.0,5,119000.0,1466,2,1,3,2,796.0,2.0,2.5,1698.0,566.0,1096,2,40,2,7,81,1936,866,149900
3839.0,9,315000.0,1792,3,4,4,3,1792.0,3.0,3.0,2622.0,874.0,1792,5,45,2,6,14,2003,867,226700
2817.0,8,226250.0,1968,3,3,4,3,774.0,3.0,2.5,2040.0,680.0,774,5,40,2,8,8,2009,868,190000
2008.0,6,140000.0,1004,2,2,2,2,1004.0,2.0,2.0,1440.0,480.0,1004,3,42,1,5,47,1970,869,197000
2044.0,5,197200.0,990,2,2,2,2,990.0,1.0,1.0,897.0,299.0,990,4,25,1,5,23,1994,870,153500
1856.0,5,119000.0,928,2,1,2,2,928.0,1.0,1.0,864.0,288.0,928,3,30,1,5,60,1957,871,159000
2499.0,4,120000.0,1181,2,1,2,2,1138.0,2.0,3.0,1764.0,588.0,1181,4,20,2,6,45,1972,872,170000
2780.0,7,197200.0,1212,3,2,3,3,1212.0,2.0,2.0,1719.0,573.0,1212,4,35,2,6,16,2001,873,374000
2675.0,5,140000.0,1264,2,2,2,2,1268.0,2.0,2.0,1383.0,461.0,1264,3,25,1,6,57,1960,874,269500
4302.0,5,140000.0,2136,2,2,2,2,2136.0,2.0,2.0,1584.0,528.0,2136,3,15,2,7,66,1951,875,149000
2106.0,5,200624.0,1308,3,3,2,2,728.0,1.0,2.5,768.0,256.0,976,3,35,1,7,77,1940,876,126000
3348.0,7,225000.0,1958,3,3,3,3,1026.0,3.0,2.5,2808.0,936.0,1026,4,35,2,9,12,2005,877,112500
3202.0,6,179900.0,1575,3,2,3,2,1575.0,2.0,3.0,1587.0,529.0,1575,4,30,2,5,25,1992,878,137500
4970.0,9,315000.0,2822,4,4,4,3,1734.0,3.0,3.5,3060.0,1020.0,1734,5,45,3,12,9,2008,879,178000
1932.0,5,106000.0,1302,2,1,2,2,630.0,1.0,2.5,840.0,280.0,630,3,25,2,6,46,1971,880,167500
2054.0,5,140000.0,900,2,2,3,2,900.0,2.0,1.5,1728.0,576.0,900,3,35,1,5,66,1951,881,137900
2880.0,4,120000.0,1440,2,1,1,2,1440.0,0.0,2.0,0.0,0.0,1440,3,16,2,8,62,1955,882,160000
2412.0,6,182900.0,1416,2,2,2,2,708.0,2.0,2.5,2328.0,776.0,708,3,36,2,7,49,1968,883,250000
3091.0,7,191000.0,1555,3,2,3,3,1373.0,2.0,2.0,1290.0,430.0,1555,4,35,2,7,12,2005,884,179200
2594.0,5,140000.0,1297,2,2,2,2,1297.0,2.0,1.5,1494.0,498.0,1297,3,30,1,5,63,1954,885,582933
2224.0,6,225000.0,1471,2,3,2,2,729.0,2.0,2.5,1320.0,440.0,742,4,30,2,6,18,1999,886,112000
2845.0,6,140000.0,1977,2,2,2,2,816.0,2.0,2.0,1620.0,540.0,1127,3,36,1,9,53,1964,887,134800
3290.0,8,278000.0,1652,3,4,4,3,1494.0,2.0,3.0,1497.0,499.0,1652,4,40,2,6,17,2000,888,118000
3187.0,8,225000.0,1578,3,3,4,3,1573.0,3.0,2.0,2520.0,840.0,1578,4,40,2,7,9,2008,889,179900
2892.0,6,140000.0,1537,3,2,3,2,1319.0,2.0,2.5,1386.0,462.0,1537,3,54,1,7,55,1962,890,192500
4076.0,7,226250.0,2519,3,3,3,3,1210.0,2.0,3.5,1884.0,628.0,1238,4,35,2,9,28,1989,891,153000
2184.0,7,197200.0,1456,3,2,3,3,728.0,2.0,2.5,1320.0,440.0,728,4,35,2,8,11,2006,892,172500
3857.0,9,225000.0,1766,4,3,4,3,1766.0,3.0,3.5,1434.0,478.0,1766,5,45,2,7,8,2009,893,165000
2710.0,5,140000.0,1246,2,2,3,2,1246.0,1.0,2.5,915.0,305.0,1246,3,35,1,6,58,1959,894,251000
3118.0,7,315000.0,1502,3,4,3,3,1502.0,2.0,2.0,1932.0,644.0,1502,4,35,2,7,8,2009,895,287090
2861.0,8,225000.0,1314,3,3,3,3,1300.0,2.0,3.0,1656.0,552.0,1314,4,40,2,6,8,2009,896,174000
2595.0,7,181000.0,1632,2,2,2,3,935.0,2.0,2.5,1386.0,462.0,955,4,35,2,8,19,1998,897,335000
2028.0,5,140000.0,980,2,2,2,2,980.0,1.0,2.0,1152.0,384.0,980,3,25,2,6,50,1967,898,155835
2464.0,6,218000.0,1232,2,3,2,2,1232.0,2.0,2.0,1548.0,516.0,1232,4,36,2,6,33,1984,899,370878
4024.0,9,197200.0,1800,3,2,4,3,1800.0,2.0,2.0,2106.0,702.0,1800,5,45,2,7,10,2007,900,154000
2752.0,6,153500.0,1224,2,2,2,2,1224.0,2.0,3.0,1206.0,402.0,1224,5,30,2,5,18,1999,901,233170
3217.0,7,179900.0,1434,3,2,3,3,1454.0,2.0,2.0,1581.0,527.0,1434,4,35,2,6,16,2001,902,229456
2943.0,7,197200.0,1948,3,2,3,3,847.0,2.0,2.5,1302.0,434.0,847,4,35,2,8,13,2004,903,176500
3213.0,4,139500.0,2230,3,2,2,2,795.0,1.0,2.0,1320.0,440.0,954,3,20,1,10,105,1912,904,135500
2839.0,6,140000.0,1414,4,2,2,2,1184.0,2.0,2.0,1803.0,601.0,1414,4,48,1,6,59,1958,905,162500
2884.0,6,182900.0,1993,2,2,2,2,825.0,2.0,2.5,1485.0,495.0,1097,3,30,2,8,46,1971,906,239000
1728.0,5,197200.0,864,2,2,2,2,864.0,1.0,1.0,864.0,288.0,864,3,35,1,5,45,1972,907,165000
1669.0,5,200624.0,789,2,3,2,2,768.0,1.0,1.0,200.0,200.0,789,3,25,1,5,91,1926,908,189000
4563.0,8,197200.0,2828,3,2,3,3,1466.0,3.0,4.0,3156.0,1052.0,1466,5,40,3,11,11,2006,909,195000
2453.0,7,181000.0,1490,3,2,3,3,788.0,2.0,3.5,1164.0,388.0,788,4,35,2,8,13,2004,910,118500
2488.0,7,197200.0,1226,2,2,3,3,1226.0,3.0,2.0,2220.0,740.0,1226,4,35,2,6,8,2009,911,176500
4674.0,10,315000.0,2296,4,4,4,3,1722.0,3.0,3.5,2526.0,842.0,1728,5,50,2,10,9,2008,912,190000
1728.0,5,120000.0,864,2,1,2,2,864.0,2.0,2.0,1716.0,572.0,864,3,35,1,5,62,1955,913,128500
2078.0,6,140000.0,932,2,2,3,2,932.0,1.0,1.0,918.0,306.0,932,3,30,1,4,67,1950,914,96500
4613.0,9,218000.0,1842,3,3,3,3,1842.0,3.0,2.5,2682.0,894.0,1842,5,45,0,5,36,1981,915,424870
3522.0,8,315000.0,1710,3,4,3,3,1710.0,3.0,3.0,2598.0,866.0,1710,5,40,2,6,10,2007,916,184000
2680.0,6,200624.0,1680,2,3,2,2,840.0,1.0,2.0,924.0,308.0,840,4,42,2,8,102,1915,917,198900
3860.0,8,301500.0,2450,3,4,3,3,1284.0,3.0,3.5,3207.0,1069.0,1310,4,40,2,7,19,1998,918,451950
2555.0,4,140000.0,1100,2,2,2,2,1100.0,1.0,2.0,936.0,312.0,1100,3,20,1,6,57,1960,919,115000
2615.0,7,119000.0,1762,2,1,3,3,596.0,2.0,2.5,1728.0,576.0,998,2,49,1,8,97,1920,920,124000
1921.0,5,119000.0,936,2,1,2,2,936.0,2.0,2.0,2016.0,672.0,936,4,25,1,4,37,1980,921,385000
3021.0,7,119000.0,1774,2,1,2,3,952.0,2.0,2.0,936.0,468.0,1022,3,35,2,8,86,1931,922,372402
2578.0,7,197200.0,1220,3,2,3,3,1199.0,2.0,3.0,1896.0,632.0,1220,4,35,2,6,11,2006,923,177000
2735.0,6,179900.0,1294,2,2,3,2,1278.0,2.0,3.0,1488.0,496.0,1294,4,30,2,6,26,1991,924,340000
3036.0,6,140000.0,1611,2,2,2,2,780.0,2.0,2.5,1326.0,442.0,798,3,36,1,7,53,1964,925,141000
3388.0,4,192000.0,1663,2,3,3,2,1364.0,2.0,2.0,1587.0,529.0,1663,4,24,1,6,63,1954,926,157000
2878.0,5,140000.0,1314,2,2,2,2,1314.0,1.0,2.0,882.0,294.0,1314,3,30,1,5,60,1957,927,140000
2367.0,7,181000.0,1509,3,2,3,3,783.0,2.0,2.5,1179.0,393.0,807,4,35,2,8,14,2003,928,129900
2848.0,5,140000.0,1920,2,2,2,2,928.0,2.0,2.0,1200.0,400.0,928,3,25,2,10,69,1948,929,194000
3664.0,5,140000.0,1712,2,2,2,2,1626.0,2.0,2.0,1764.0,588.0,1712,3,25,2,8,58,1959,930,179200
1542.0,6,106000.0,987,2,1,2,2,483.0,1.0,1.5,792.0,264.0,483,3,30,1,5,44,1973,931,167900
3455.0,5,140000.0,2080,2,2,1,2,1040.0,2.0,2.5,1512.0,504.0,1040,4,25,1,9,48,1969,932,256000
4576.0,9,315000.0,2728,4,4,4,3,1848.0,3.0,3.5,2118.0,706.0,1848,5,45,2,10,12,2005,933,145000
3626.0,7,218000.0,2167,3,3,3,3,1192.0,2.0,3.5,1554.0,518.0,1516,3,49,2,9,43,1974,934,180000
2242.0,5,119000.0,1316,2,1,2,2,926.0,2.0,2.0,1452.0,484.0,926,3,35,1,6,88,1929,936,137000
1938.0,5,197200.0,969,2,2,2,2,969.0,2.0,1.5,1320.0,440.0,969,3,30,1,5,42,1975,937,145000
5294.0,9,315000.0,2643,4,4,4,3,2153.0,3.0,2.5,2082.0,694.0,2069,4,45,2,9,11,2006,938,83000
2314.0,6,140000.0,981,2,2,2,2,981.0,2.0,2.5,1728.0,576.0,981,3,30,1,5,46,1971,939,135000
2676.0,5,153500.0,1188,2,2,2,2,1188.0,1.0,1.0,936.0,312.0,1188,3,35,1,6,55,1962,940,437154
3278.0,8,226250.0,1571,3,3,3,3,1571.0,3.0,2.0,2166.0,722.0,1571,4,40,2,7,10,2007,941,294000
2157.0,5,124300.0,1048,2,1,2,2,993.0,1.0,1.0,840.0,280.0,1048,3,30,1,5,95,1922,942,130000
1379.0,4,124300.0,747,2,1,2,2,600.0,2.0,1.0,1584.0,528.0,747,2,20,1,5,91,1926,943,122000
2538.0,5,140000.0,1269,2,2,2,2,1269.0,1.0,1.5,924.0,308.0,1269,3,30,1,6,57,1960,944,380000
2952.0,7,301500.0,1923,3,4,3,3,750.0,2.0,3.5,1692.0,564.0,1061,4,35,2,8,25,1992,945,143250
2368.0,5,200624.0,1343,2,3,2,2,731.0,1.0,1.5,372.0,186.0,820,3,30,1,7,96,1921,946,157900
1638.0,5,124300.0,875,2,1,2,2,715.0,1.0,2.0,360.0,180.0,875,3,35,1,5,86,1931,947,239000
2703.0,6,139500.0,1639,2,2,2,2,1064.0,1.0,1.0,720.0,240.0,1166,3,30,1,6,81,1936,948,113000
5034.0,6,182900.0,2872,2,2,2,2,1330.0,2.0,3.5,1857.0,619.0,1542,4,42,2,11,40,1977,949,79900
2412.0,4,119000.0,1374,1,1,2,2,840.0,1.0,1.0,1014.0,338.0,840,3,24,1,6,97,1920,950,155000
4633.0,8,225000.0,2097,3,3,4,3,2077.0,3.0,2.5,3402.0,1134.0,2097,5,40,1,8,12,2005,951,190000
3304.0,8,315000.0,1634,3,4,3,3,1626.0,3.0,2.0,2598.0,866.0,1634,4,40,2,7,11,2006,952,154900
2600.0,7,153500.0,1217,2,2,3,3,1188.0,2.0,3.0,1491.0,497.0,1217,4,35,2,6,27,1990,953,105000
3101.0,7,140000.0,1820,2,2,3,3,864.0,2.0,2.0,1476.0,492.0,902,3,42,1,8,52,1965,954,115000
2314.0,5,140000.0,1190,2,2,2,2,1106.0,2.0,2.0,1620.0,540.0,1190,3,30,1,6,55,1962,955,272000
2270.0,5,153500.0,1120,2,2,2,2,1120.0,0.0,1.0,0.0,0.0,1120,4,25,1,6,10,2007,956,105000
3164.0,7,197200.0,1501,3,2,3,3,1490.0,2.0,3.0,1731.0,577.0,1501,4,35,2,6,18,1999,957,423000
2393.0,6,135000.0,1386,2,1,2,2,672.0,2.0,2.5,1320.0,440.0,672,3,30,2,6,39,1978,958,250000
3102.0,6,182900.0,2030,2,2,3,2,848.0,2.0,2.5,1653.0,551.0,1118,3,36,2,8,41,1976,959,173000
5552.0,8,140000.0,3112,3,2,3,3,1360.0,2.0,3.5,2385.0,795.0,1360,3,32,2,8,99,1918,960,201800
3172.0,6,140000.0,1505,2,2,2,2,1505.0,2.0,2.0,1515.0,505.0,1505,3,24,1,6,64,1953,961,132500
3069.0,7,179900.0,1982,3,2,3,3,807.0,2.0,2.5,1725.0,575.0,1175,4,42,2,7,28,1989,962,147000
3170.0,6,140000.0,1644,2,2,2,2,1416.0,2.0,2.0,1254.0,418.0,1644,3,30,1,7,64,1953,963,204000
3365.0,8,225000.0,1588,3,3,3,3,1588.0,3.0,2.0,2475.0,825.0,1588,4,40,2,7,11,2006,964,158900
2418.0,6,181000.0,1572,2,2,2,2,806.0,2.0,2.5,1119.0,373.0,806,4,30,2,7,22,1995,965,195000
2290.0,6,140000.0,1080,2,2,2,2,1080.0,1.0,1.0,864.0,288.0,1080,3,42,1,5,59,1958,966,235000
2146.0,5,140000.0,999,2,2,2,2,925.0,1.0,2.0,900.0,300.0,999,3,25,1,6,55,1962,967,149500
2053.0,6,119000.0,1310,2,1,2,2,617.0,1.0,2.0,1194.0,398.0,865,2,36,2,6,93,1924,968,228500
2405.0,5,119000.0,1539,2,1,3,2,650.0,2.0,2.0,2744.0,686.0,958,3,40,2,8,113,1904,969,167000
3120.0,6,119000.0,1928,2,1,1,2,1020.0,1.0,2.0,440.0,440.0,908,2,48,2,9,107,1910,970,227000
3343.0,6,119000.0,2526,2,1,3,2,714.0,1.0,2.0,648.0,216.0,1664,3,42,2,10,101,1916,971,168000
5720.0,10,301500.0,2633,4,4,4,3,2633.0,3.0,3.5,2412.0,804.0,2633,5,50,2,8,16,2001,972,136000
2337.0,6,146000.0,1456,2,2,2,2,855.0,2.0,2.5,1320.0,440.0,855,4,30,2,7,39,1978,973,134500
3092.0,7,197200.0,1479,3,2,3,3,1468.0,2.0,2.0,1731.0,577.0,1479,4,35,2,6,18,1999,974,112000
3431.0,8,278000.0,1659,3,4,4,3,1501.0,2.0,3.0,1497.0,499.0,1659,4,40,2,5,17,2000,975,157500
2578.0,7,200624.0,1426,3,3,3,3,912.0,1.0,1.5,648.0,216.0,912,3,56,1,7,99,1918,976,137000
2604.0,7,191000.0,1248,3,2,3,3,1248.0,2.0,2.0,1314.0,438.0,1248,4,35,2,5,12,2005,977,136000
1075.0,5,140000.0,1048,2,2,2,2,0.0,2.0,1.0,1260.0,420.0,1048,0,25,1,7,67,1950,978,466500
2822.0,6,218000.0,1262,2,3,2,2,1262.0,2.0,2.5,1380.0,460.0,1262,4,48,2,6,41,1976,979,146000
4432.0,7,197200.0,2696,3,2,4,3,1264.0,3.0,3.5,2376.0,792.0,1282,5,35,2,10,10,2007,980,191000
2556.0,5,119000.0,1812,2,1,3,2,360.0,2.0,2.0,2016.0,672.0,1032,4,45,2,8,117,1900,981,278000
3037.0,7,191000.0,1500,3,2,3,3,1356.0,3.0,3.0,1944.0,648.0,1500,4,35,2,6,11,2006,982,189950
2713.0,7,197200.0,1337,3,2,3,3,1337.0,2.0,3.0,1593.0,531.0,1337,4,35,2,6,14,2003,983,167240
2864.0,6,153500.0,1824,2,2,2,2,912.0,0.0,3.0,0.0,0.0,912,3,30,2,8,46,1971,984,98300
1812.0,4,120000.0,948,2,1,2,2,864.0,1.0,1.0,744.0,248.0,948,3,20,1,5,63,1954,985,181500
3125.0,6,120000.0,1689,2,1,2,2,1436.0,2.0,1.0,1440.0,480.0,1689,3,30,1,7,61,1956,986,383970
2036.0,5,135000.0,1006,2,1,2,2,1006.0,0.0,1.0,0.0,0.0,1006,3,15,1,5,58,1959,987,140000
2714.0,6,124300.0,1824,2,1,2,2,764.0,2.0,1.0,1560.0,520.0,1060,3,36,1,8,98,1919,988,246578
2929.0,5,135000.0,1437,2,1,2,2,1188.0,2.0,2.5,1728.0,576.0,1437,3,30,1,6,61,1956,989,185000
3014.0,7,197200.0,1861,3,2,3,3,916.0,2.0,3.5,1476.0,492.0,920,4,35,2,8,15,2002,990,139000
2954.0,6,140000.0,1337,3,2,3,2,1405.0,2.0,3.0,1533.0,511.0,1337,4,30,2,5,19,1998,991,111000
2583.0,5,140000.0,1128,2,2,2,2,1120.0,2.0,3.0,1575.0,525.0,1128,3,30,2,6,54,1963,992,127500
4239.0,9,315000.0,2596,2,4,3,3,1249.0,3.0,3.5,2520.0,840.0,1249,5,45,3,9,11,2006,993,80000
2521.0,6,103000.0,1469,2,1,2,2,756.0,1.0,1.0,648.0,216.0,756,3,42,1,7,111,1906,994,180500
2414.0,6,182900.0,1350,2,2,2,2,1064.0,2.0,2.0,1434.0,478.0,1350,4,30,2,7,43,1974,995,168000
3306.0,8,315000.0,1970,3,4,4,3,1085.0,3.0,2.5,2259.0,753.0,1120,4,40,2,8,11,2006,996,200000
2322.0,5,135000.0,1121,2,1,2,2,1121.0,2.0,2.0,1440.0,480.0,1121,3,30,1,5,54,1963,997,181000
2989.0,7,182900.0,1411,2,2,2,3,1386.0,2.0,2.0,1632.0,544.0,1411,3,35,2,6,40,1977,998,155000
2198.0,5,119000.0,1387,2,1,3,2,811.0,1.0,2.0,768.0,256.0,811,3,20,2,7,63,1954,999,342643
2371.0,6,124300.0,1367,2,1,2,2,884.0,1.0,1.0,1680.0,560.0,959,3,36,1,6,86,1931,1000,135000
2712.0,5,140000.0,1344,2,2,2,2,1024.0,1.0,2.0,1452.0,484.0,1344,3,25,1,6,59,1958,1001,165000
2100.0,5,140000.0,1050,2,2,2,2,1050.0,1.0,1.0,1014.0,338.0,1050,3,30,1,5,61,1956,1002,281000
3116.0,8,119000.0,2358,2,1,2,3,684.0,0.0,2.0,0.0,0.0,938,3,40,2,8,145,1872,1003,139000
2392.0,4,103000.0,1196,2,1,2,2,1196.0,2.0,2.0,1320.0,440.0,1196,3,28,1,5,101,1916,1004,82500
2478.0,7,225000.0,1665,3,3,3,3,813.0,2.0,2.5,1686.0,562.0,822,4,42,2,7,10,2007,1005,93000
3030.0,7,191000.0,1506,3,2,3,3,1362.0,2.0,2.0,1320.0,440.0,1506,4,35,2,6,12,2005,1006,127500
3056.0,5,153500.0,1389,2,2,2,2,1389.0,2.0,2.0,1254.0,418.0,1389,4,25,1,6,43,1974,1007,144000
2884.0,7,225000.0,1761,3,3,3,3,874.0,2.0,3.0,1734.0,578.0,874,4,42,3,7,10,2007,1008,128900
1664.0,6,120000.0,816,2,1,2,2,816.0,0.0,2.0,0.0,0.0,816,4,30,1,5,27,1990,1009,122000
1947.0,8,181000.0,1419,3,2,3,3,408.0,2.0,3.5,1581.0,527.0,779,4,40,2,7,15,2002,1010,109900
2539.0,6,120000.0,1357,2,1,4,2,1019.0,1.0,2.0,936.0,312.0,1357,3,42,1,5,58,1959,1011,205950
3310.0,4,153500.0,1622,2,2,2,2,1249.0,4.0,2.0,4068.0,1356.0,1622,3,16,1,7,56,1961,1012,213490
4750.0,6,200624.0,2515,3,3,2,2,2035.0,2.0,4.0,1452.0,484.0,2515,3,18,3,9,60,1957,1013,170000
2410.0,6,181000.0,1571,3,2,2,2,799.0,2.0,2.5,1140.0,380.0,799,4,42,2,7,24,1993,1014,227875
3387.0,7,182900.0,2183,3,2,3,3,1204.0,3.0,2.5,2358.0,786.0,1377,4,35,2,9,29,1988,1015,118500
2879.0,7,197200.0,1779,2,2,3,3,866.0,2.0,2.5,1638.0,546.0,866,4,35,2,6,19,1998,1016,184100
2271.0,6,140000.0,1026,2,2,3,2,1026.0,2.0,2.0,1320.0,440.0,1026,3,48,1,5,48,1969,1017,177000
2084.0,6,124300.0,1176,3,1,2,2,698.0,2.0,1.0,1872.0,624.0,786,3,54,1,4,80,1937,1018,168000
1260.0,4,88000.0,630,2,0,3,2,630.0,1.0,2.0,858.0,286.0,630,4,32,1,3,47,1970,1019,200624
2445.0,6,181000.0,1470,4,2,2,2,680.0,2.0,2.5,1260.0,420.0,680,4,48,2,6,24,1993,1020,178000
3520.0,8,226250.0,1646,3,3,3,3,1638.0,3.0,3.0,2400.0,800.0,1646,4,40,2,7,10,2007,1021,229000
4017.0,8,179900.0,2132,3,2,3,3,1496.0,2.0,2.5,2448.0,612.0,1496,4,64,1,5,34,1983,1022,197900
2978.0,6,182900.0,1489,2,2,3,2,1489.0,2.0,2.0,1386.0,462.0,1489,3,42,2,7,49,1968,1023,156000
3890.0,7,301500.0,1720,3,4,3,3,1720.0,2.0,3.0,1581.0,527.0,1720,4,35,2,7,21,1996,1024,134900
3245.0,7,179900.0,1949,3,2,3,3,1050.0,2.0,3.5,1722.0,574.0,1062,4,35,2,8,24,1993,1025,86000
2394.0,5,179900.0,2240,2,2,2,2,0.0,2.0,2.0,1584.0,528.0,1120,0,25,2,12,38,1979,1026,185000
1733.0,3,120000.0,1733,2,1,2,1,0.0,2.0,2.0,1356.0,452.0,1733,0,15,2,8,62,1955,1027,293077
2866.0,5,135000.0,1696,2,1,2,2,1140.0,1.0,1.5,1047.0,349.0,1696,3,25,1,8,55,1962,1028,316600
2003.0,5,197200.0,894,2,2,2,2,894.0,2.0,1.0,1800.0,600.0,894,3,25,1,6,45,1972,1029,185750
3006.0,6,192000.0,1688,2,3,3,2,616.0,2.0,3.5,1809.0,603.0,616,4,30,2,8,20,1997,1030,260400
2104.0,4,153500.0,1040,2,2,2,2,1064.0,2.0,2.0,1944.0,648.0,1040,3,20,1,5,54,1963,1031,236000
2620.0,7,197200.0,1310,3,2,3,3,1310.0,2.0,2.0,1200.0,400.0,1310,4,35,2,6,12,2005,1032,142953
2290.0,6,120000.0,1117,2,1,2,2,1029.0,2.0,2.0,2016.0,672.0,1117,3,30,1,6,41,1976,1033,139600
3732.0,8,197200.0,2169,3,2,3,3,1284.0,2.0,2.5,1941.0,647.0,1284,4,40,2,7,15,2002,1034,143900
3052.0,6,119000.0,2058,2,1,2,2,735.0,2.0,1.5,792.0,396.0,1134,4,30,1,8,100,1917,1035,123000
1031.0,4,120000.0,845,2,1,2,2,0.0,1.0,1.0,870.0,290.0,845,0,12,1,5,60,1957,1036,200000
2475.0,6,120000.0,1094,2,1,2,2,1094.0,2.0,1.0,1485.0,495.0,1094,3,30,1,5,64,1953,1037,132250
1664.0,6,140000.0,832,2,2,3,2,832.0,2.0,1.0,1584.0,528.0,832,3,36,1,4,63,1954,1038,164990
2196.0,5,140000.0,1098,2,2,2,2,1098.0,1.0,2.0,780.0,260.0,1098,3,35,1,6,62,1955,1039,107000
2196.0,7,226250.0,1146,3,3,3,3,868.0,2.0,3.0,1314.0,438.0,1146,5,35,2,6,14,2003,1040,228500
2978.0,8,278000.0,1419,3,4,3,3,1419.0,2.0,3.0,1701.0,567.0,1419,4,48,2,7,10,2007,1041,129500
1370.0,5,120000.0,835,2,1,2,2,458.0,1.0,1.0,732.0,366.0,835,3,25,1,5,97,1920,1042,84000
3262.0,6,182900.0,1309,2,2,3,2,1040.0,2.0,2.5,1452.0,484.0,1309,3,36,1,5,43,1974,1043,155000
2552.0,5,120000.0,1276,2,1,2,2,1276.0,1.0,1.0,1050.0,350.0,1276,3,15,1,5,59,1958,1044,105500
2538.0,6,225000.0,1218,3,3,3,2,1218.0,2.0,2.0,2028.0,676.0,1218,4,30,2,4,8,2009,1045,135000
1836.0,6,197200.0,848,3,2,3,2,848.0,2.0,2.0,1260.0,420.0,848,4,30,1,3,13,2004,1046,187500
2492.0,6,119000.0,1103,2,1,3,2,1103.0,2.0,1.0,1320.0,440.0,1103,3,36,1,5,92,1925,1047,392000
2417.0,7,179900.0,1200,3,2,3,3,1176.0,2.0,3.0,1665.0,555.0,1200,4,35,2,5,14,2003,1048,83000
2911.0,6,182900.0,1342,2,2,2,2,1372.0,2.0,2.0,1371.0,457.0,1342,3,30,2,7,50,1967,1049,181000
2438.0,4,120000.0,1121,2,1,2,2,1121.0,2.0,2.0,1320.0,440.0,1121,4,20,2,5,14,2003,1050,60000
3458.0,5,135000.0,1721,2,1,2,2,1461.0,2.0,2.5,1320.0,440.0,1721,3,30,2,7,49,1968,1051,208300
3390.0,9,315000.0,2184,4,4,4,3,1104.0,3.0,3.5,2508.0,836.0,1130,5,45,2,10,9,2008,1052,155900
2550.0,6,140000.0,1324,2,2,2,2,1088.0,2.0,2.0,1320.0,440.0,1324,3,30,2,6,52,1965,1053,110500
4709.0,8,226250.0,2898,3,3,3,3,1565.0,2.0,3.0,1995.0,665.0,2898,4,48,2,10,41,1976,1054,184900
2508.0,6,140000.0,1194,2,2,2,2,1194.0,1.0,2.0,936.0,312.0,1194,3,36,1,6,58,1959,1055,161500
2933.0,7,197200.0,1797,3,2,3,3,939.0,2.0,2.5,1917.0,639.0,939,4,35,2,8,11,2006,1056,140000
2353.0,6,124300.0,1396,2,1,2,2,698.0,1.0,1.0,1152.0,384.0,698,3,42,1,7,102,1915,1057,180000
1976.0,5,153500.0,988,2,2,2,2,988.0,2.0,1.0,1560.0,520.0,988,3,25,1,4,63,1954,1058,335000
2332.0,5,120000.0,1144,2,1,2,2,1144.0,1.0,2.0,1788.0,596.0,1144,3,30,1,6,61,1956,1059,160000
2796.0,7,191000.0,1402,3,2,3,3,1258.0,3.0,2.0,1944.0,648.0,1402,5,35,0,7,11,2006,1060,287000
5994.0,10,301500.0,3627,3,4,3,3,1930.0,3.0,4.5,2421.0,807.0,1831,5,50,3,10,22,1995,1061,148000
2128.0,5,140000.0,1200,2,2,3,2,864.0,2.0,2.5,2652.0,884.0,1200,3,40,1,6,52,1965,1062,213500
2716.0,7,197200.0,1716,3,2,3,3,880.0,2.0,2.5,1536.0,512.0,909,4,35,2,7,21,1996,1063,153575
2846.0,6,182900.0,1876,3,2,3,2,901.0,2.0,2.5,2160.0,540.0,943,3,36,2,8,43,1974,1064,113000
2705.0,7,225000.0,1266,3,3,3,3,1257.0,2.0,2.0,1359.0,453.0,1266,4,35,2,6,12,2005,1065,129000
3703.0,7,197200.0,2034,2,2,3,3,1057.0,2.0,3.5,1935.0,645.0,1057,4,35,2,8,20,1997,1066,194201
2895.0,6,140000.0,1253,2,2,2,2,1253.0,1.0,2.5,1056.0,352.0,1253,3,30,1,5,57,1960,1067,625000
3554.0,8,301500.0,1624,3,4,3,3,1624.0,3.0,3.0,2271.0,757.0,1624,4,40,2,5,23,1994,1068,146000
2283.0,6,182900.0,1556,2,2,2,2,727.0,2.0,1.5,1323.0,441.0,829,3,36,1,8,49,1968,1069,191000
2946.0,7,124300.0,1820,2,1,2,3,1026.0,1.0,3.0,720.0,240.0,1133,3,42,2,8,92,1925,1070,185000
1659.0,6,179900.0,784,2,2,2,2,784.0,2.0,1.0,720.0,360.0,784,2,18,1,5,89,1928,1071,176000
2456.0,5,119000.0,1656,2,1,2,2,660.0,1.0,2.5,360.0,180.0,808,2,35,2,8,101,1916,1072,219500
